dataHora,ordem,linha,latitude,longitude,velocidade
05-17-2022 12:48:30,B27068,355,"-22.86999","-43.34139",0
05-17-2022 12:48:30,B27146,905,"-22.82365","-43.28565",29
05-17-2022 12:48:30,B27155,629,"-22.8481","-43.31074",13
05-17-2022 12:48:30,B27164,905,"-22.86287","-43.25318",0
05-17-2022 12:48:30,B27179,639,"-22.81135","-43.30894",40
05-17-2022 12:48:30,B27188,639,"-22.85179","-43.35197",18
05-17-2022 12:48:30,B28537,324,"-22.81642","-43.22319",0
05-17-2022 12:48:30,B28583,324,"-22.89006","-43.21864",46
05-17-2022 12:48:30,B31082,483,"-22.84196","-43.26414",0
05-17-2022 12:48:30,B31162,483,"-22.83799","-43.27569",0
05-17-2022 12:48:30,B32538,399,"-22.80658","-43.36635",0
05-17-2022 12:48:30,B32657,945,"-22.82421","-43.33286",37
05-17-2022 12:48:30,B32658,399,"-22.91577","-43.17658",0
05-17-2022 12:48:30,B32663,779,"-22.81828","-43.39075",9
05-17-2022 12:48:30,B32822,SV779,"-22.87693","-43.33798",0
05-17-2022 12:48:30,B51507,624,"-22.82906","-43.4191",0
05-17-2022 12:48:30,B51514,917,"-22.86865","-43.25518",9
05-17-2022 12:48:30,B51522,624,"-22.86764","-43.37505",17
05-17-2022 12:48:30,B58022,313,"-22.86671","-43.25578",12
05-17-2022 12:48:30,B58025,313,"-22.90871","-43.18906",28
05-17-2022 12:48:30,B58063,621,"-22.90846","-43.26956",0
05-17-2022 12:48:30,B58079,312,"-22.85032","-43.27694",11
05-17-2022 12:48:30,B58094,622,"-22.90125","-43.27741",22
05-17-2022 12:48:30,B58117,313,"-22.83753","-43.28606",0
05-17-2022 12:48:30,B58173,623,"-22.84525","-43.28199",19
05-17-2022 12:48:30,B58204,628,"-22.84404","-43.2836",0
05-17-2022 12:48:30,B71027,455,"-22.91226","-43.22159",0
05-17-2022 12:48:30,C13075,341,"-22.91698","-43.26061",30
05-17-2022 12:48:30,C13139,878,"-22.95629","-43.33668",19
05-17-2022 12:48:30,C30050,954,"-22.96283","-43.40152",26
05-17-2022 12:48:30,C30177,766,"-22.89343","-43.34909",7
05-17-2022 12:48:30,C30309,557,"-22.94984","-43.34831",0
05-17-2022 12:48:30,C30356,343,"-22.953","-43.33816",29
05-17-2022 12:48:30,C30365,343,"-23.00641","-43.31194",0
05-17-2022 12:48:30,C41092,315,"-23.0001","-43.38747",28
05-17-2022 12:48:30,C44637,721,"-22.84827","-43.30615",44
05-17-2022 12:48:30,C47538,368,"-22.91678","-43.24091",14
05-17-2022 12:48:30,C47571,607,"-22.89607","-43.30482",9
05-17-2022 12:48:30,C47594,600,"-22.94524","-43.36384",9
05-17-2022 12:48:30,C47634,553,"-23.00948","-43.44912",36
05-17-2022 12:48:30,C47655,862,"-22.9517","-43.34871",0
05-17-2022 12:48:30,C47688,550,"-22.99146","-43.30209",29
05-17-2022 12:48:30,C47732,306,"-22.92862","-43.31903",33
05-17-2022 12:48:30,C47734,553,"-22.99668","-43.26161",24
05-17-2022 12:48:30,C47764,361,"-22.87242","-43.26668",63
05-17-2022 12:48:30,C47792,861,"-22.97713","-43.33439",13
05-17-2022 12:48:30,C47846,861,"-22.93056","-43.37321",10
05-17-2022 12:48:30,C47852,880,"-23.0016","-43.36678",0
05-17-2022 12:48:30,C47966,2114,"-22.93248","-43.34932",0
05-17-2022 12:48:30,C50050,608,"-22.92685","-43.23558",31
05-17-2022 12:48:30,D12168,2335,"-22.9045","-43.21567",0
05-17-2022 12:48:30,D12173,2335,"-22.90464","-43.21542",0
05-17-2022 12:48:30,D13119,756,"-22.91509","-43.68282",0
05-17-2022 12:48:30,D13232,746,"-22.883","-43.48866",0
05-17-2022 12:48:30,D13250,803,"-22.93016","-43.3732",24
05-17-2022 12:48:30,D13282,926,"-22.84897","-43.34338",0
05-17-2022 12:48:30,D13502,731,"-22.86893","-43.41747",44
05-17-2022 12:48:30,D17114,840,"-22.90624","-43.70697",43
05-17-2022 12:48:30,D53549,846,"-22.91315","-43.54379",0
05-17-2022 12:48:30,D53556,397,"-22.81716","-43.30698",44
05-17-2022 12:48:30,D53589,759,"-22.88546","-43.64982",75
05-17-2022 12:48:30,D53601,848,"-22.90498","-43.53588",14
05-17-2022 12:48:30,D86092,897,"-22.91667","-43.63261",0
05-17-2022 12:48:30,D86109,838,"-22.96442","-43.61827",25
05-17-2022 12:48:30,D86311,918,"-22.89486","-43.49063",0
05-17-2022 12:48:30,D86325,866,"-22.98719","-43.59195",38
05-17-2022 12:48:30,D87832,2336,"-22.88815","-43.22319",48
05-17-2022 12:48:30,D87894,2336,"-22.85926","-43.46147",70
05-17-2022 12:48:31,A29170,711,"-22.88528","-43.25231",0
05-17-2022 12:48:31,A29188,292,"-22.86889","-43.25839",23
05-17-2022 12:48:31,A41006,110,"-22.96187","-43.20398",24
05-17-2022 12:48:31,A41208,108,"-22.90653","-43.19783",55
05-17-2022 12:48:31,A41438,100,"-22.9047","-43.19284",0
05-17-2022 12:48:31,A48027,426,"-22.93716","-43.18362",25
05-17-2022 12:48:31,A50088,645,"-22.92622","-43.23517",27
05-17-2022 12:48:31,A50096,220,"-22.92263","-43.22214",0
05-17-2022 12:48:31,A63524,107,"-22.86756","-43.25925",0
05-17-2022 12:48:31,A63539,107,"-22.90714","-43.17492",0
05-17-2022 12:48:31,A71574,409,"-22.92473","-43.22626",2
05-17-2022 12:48:31,B11589,363,"-22.91166","-43.22552",40
05-17-2022 12:48:31,B25531,232,"-22.90376","-43.29026",21
05-17-2022 12:48:31,B25541,SV232,"-22.91146","-43.27874",0
05-17-2022 12:48:31,B25543,249,"-22.89765","-43.31279",0
05-17-2022 12:48:31,B25559,249,"-22.90048","-43.30927",31
05-17-2022 12:48:31,B25590,606,"-22.92404","-43.25126",37
05-17-2022 12:48:31,B27088,639,"-22.88666","-43.30327",37
05-17-2022 12:48:31,B27181,629,"-22.91128","-43.23752",30
05-17-2022 12:48:31,B31080,483,"-22.98515","-43.19851",0
05-17-2022 12:48:31,B32707,779,"-22.80601","-43.36749",0
05-17-2022 12:48:31,B32809,688,"-22.80433","-43.36453",0
05-17-2022 12:48:31,B44540,638,"-22.85667","-43.37358",0
05-17-2022 12:48:31,B44581,355,"-22.84028","-43.2972",16
05-17-2022 12:48:31,B44693,355,"-22.89454","-43.1975",29
05-17-2022 12:48:31,B51583,917,"-22.88658","-43.39416",31
05-17-2022 12:48:31,B51612,917,"-22.88673","-43.30556",36
05-17-2022 12:48:31,B51646,SV917,"-22.87168","-43.26822",1
05-17-2022 12:48:31,B63071,665,"-22.8824","-43.23806",54
05-17-2022 12:48:31,B63101,920,"-22.84823","-43.26696",0
05-17-2022 12:48:31,B71041,455,"-22.91403","-43.21863",0
05-17-2022 12:48:31,B71112,247,"-22.91449","-43.29836",17
05-17-2022 12:48:31,C27046,775,"-22.83958","-43.31201",19
05-17-2022 12:48:31,C27073,774,"-22.87058","-43.33553",10
05-17-2022 12:48:31,C30105,900,"-22.99313","-43.36623",28
05-17-2022 12:48:31,C30163,343,"-23.00609","-43.31219",0
05-17-2022 12:48:31,C30185,343,"-22.90575","-43.30525",64
05-17-2022 12:48:31,C30214,557,"-22.9796","-43.33328",0
05-17-2022 12:48:31,C30216,900,"-22.92401","-43.37427",0
05-17-2022 12:48:31,C30333,565,"-22.91609","-43.36141",0
05-17-2022 12:48:31,C30353,565,"-22.97863","-43.2268",0
05-17-2022 12:48:31,C30357,954,"-23.01398","-43.46144",29
05-17-2022 12:48:31,C41054,309,"-22.96429","-43.21764",0
05-17-2022 12:48:31,C41332,315,"-23.03011","-43.4774",38
05-17-2022 12:48:31,C47477,361,"-22.98005","-43.36588",69
05-17-2022 12:48:31,C47520,636,"-22.91196","-43.36046",0
05-17-2022 12:48:31,C47534,861,"-22.9518","-43.38945",14
05-17-2022 12:48:31,C47601,601,"-22.92048","-43.22486",0
05-17-2022 12:48:31,C47760,553,"-23.02064","-43.48291",0
05-17-2022 12:48:31,C47762,554,"-22.98481","-43.18948",0
05-17-2022 12:48:31,C47819,552,"-22.99479","-43.25362",35
05-17-2022 12:48:31,C47863,315,"-23.02549","-43.48781",0
05-17-2022 12:48:31,C47971,2111,"-22.87959","-43.35661",0
05-17-2022 12:48:31,C47991,2114,"-22.95259","-43.34816",0
05-17-2022 12:48:31,C51506,371,"-22.88235","-43.3239",19
05-17-2022 12:48:31,C51584,371,"-22.88525","-43.31018",4
05-17-2022 12:48:31,D13014,777,"-22.87688","-43.33688",7
05-17-2022 12:48:31,D13050,878,"-22.92485","-43.35837",0
05-17-2022 12:48:31,D13091,790,"-22.88175","-43.32536",0
05-17-2022 12:48:31,D13226,746,"-22.88166","-43.32994",0
05-17-2022 12:48:31,D13273,803,"-22.87918","-43.49089",0
05-17-2022 12:48:31,D17047,892,"-22.91818","-43.60831",0
05-17-2022 12:48:31,D53602,846,"-22.92057","-43.51341",15
05-17-2022 12:48:31,D53628,397,"-22.88355","-43.49366",0
05-17-2022 12:48:31,D53746,923,"-22.88609","-43.47289",26
05-17-2022 12:48:31,D86051,897,"-22.92135","-43.63425",23
05-17-2022 12:48:31,D86087,864,"-22.8795","-43.50325",5
05-17-2022 12:48:31,D86130,864,"-22.87594","-43.46367",0
05-17-2022 12:48:31,D86202,843,"-22.92857","-43.55478",22
05-17-2022 12:48:31,D86275,897,"-22.93237","-43.63585",22
05-17-2022 12:48:31,D86376,918,"-22.88928","-43.48002",0
05-17-2022 12:48:31,D86403,835,"-22.93288","-43.55587",0
05-17-2022 12:48:31,D86774,2803,"-23.00758","-43.30398",0
05-17-2022 12:48:31,D87712,2336,"-22.90062","-43.17827",0
05-17-2022 12:48:31,D87828,2336,"-22.90044","-43.17792",0
05-17-2022 12:48:32,A29096,474,"-22.93539","-43.66621",38
05-17-2022 12:48:32,A29192,461,"-22.91513","-43.209",62
05-17-2022 12:48:32,A41100,100,"-22.91048","-43.17159",0
05-17-2022 12:48:32,A41245,460,"-22.90989","-43.22128",0
05-17-2022 12:48:32,A41449,460,"-22.91014","-43.22314",0
05-17-2022 12:48:32,A41454,309,"-22.99797","-43.26538",21
05-17-2022 12:48:32,A48081,202,"-22.90731","-43.17456",3
05-17-2022 12:48:32,A50080,302,"-23.00183","-43.36514",0
05-17-2022 12:48:32,A63533,107,"-22.90486","-43.19181",0
05-17-2022 12:48:32,A72031,691,"-22.90486","-43.29384",1
05-17-2022 12:48:32,B10017,328,"-22.79455","-43.17386",28
05-17-2022 12:48:32,B10118,327,"-22.82556","-43.16919",0
05-17-2022 12:48:32,B11518,908,"-22.87641","-43.3237",34
05-17-2022 12:48:32,B11563,363,"-22.89001","-43.32667",32
05-17-2022 12:48:32,B25503,232,"-22.9135","-43.22749",36
05-17-2022 12:48:32,B25520,232,"-22.90501","-43.19085",34
05-17-2022 12:48:32,B25555,249,"-22.90906","-43.17968",4
05-17-2022 12:48:32,B25595,606,"-22.89845","-43.29408",26
05-17-2022 12:48:32,B27024,639,"-22.85483","-43.35138",26
05-17-2022 12:48:32,B27065,292,"-22.86532","-43.29926",0
05-17-2022 12:48:32,B27183,639,"-22.84985","-43.34439",36
05-17-2022 12:48:32,B32596,386,"-22.84324","-43.25111",3
05-17-2022 12:48:32,B32816,298,"-22.87668","-43.33569",0
05-17-2022 12:48:32,B44567,638,"-22.91816","-43.2202",0
05-17-2022 12:48:32,B44648,685,"-22.89581","-43.29673",20
05-17-2022 12:48:32,B51553,917,"-22.88103","-43.345",30
05-17-2022 12:48:32,B51619,SV917,"-22.88705","-43.39073",34
05-17-2022 12:48:32,B58103,623,"-22.84196","-43.28187",43
05-17-2022 12:48:32,B58106,621,"-22.92422","-43.23308",0
05-17-2022 12:48:32,B58214,628,"-22.84283","-43.28263",21
05-17-2022 12:48:32,B71146,455,"-22.91765","-43.22471",0
05-17-2022 12:48:32,C12018,2303,"-22.90922","-43.18054",0
05-17-2022 12:48:32,C27021,SV774,"-22.85177","-43.32774",35
05-17-2022 12:48:32,C30004,565,"-22.97893","-43.22208",6
05-17-2022 12:48:32,C30026,900,"-23.00057","-43.34601",10
05-17-2022 12:48:32,C30140,766,"-22.86921","-43.34224",0
05-17-2022 12:48:32,C30165,550,"-22.9791","-43.22276",0
05-17-2022 12:48:32,C30239,557,"-22.9507","-43.34836",0
05-17-2022 12:48:32,C30272,766,"-22.92749","-43.31683",43
05-17-2022 12:48:32,C30273,565,"-22.95128","-43.34829",0
05-17-2022 12:48:32,C30311,558,"-22.95112","-43.34816",0
05-17-2022 12:48:32,C30342,550,"-22.95041","-43.34842",0
05-17-2022 12:48:32,C30364,900,"-22.94612","-43.36243",0
05-17-2022 12:48:32,C30371,954,"-22.92377","-43.37447",0
05-17-2022 12:48:32,C47553,636,"-22.95287","-43.34979",0
05-17-2022 12:48:32,C47558,863,"-23.01025","-43.30227",47
05-17-2022 12:48:32,C47563,348,"-22.9601","-43.39024",6
05-17-2022 12:48:32,C47570,368,"-22.97608","-43.41401",0
05-17-2022 12:48:32,C47602,636,"-22.9291","-43.24323",17
05-17-2022 12:48:32,C47650,554,"-23.00657","-43.30916",6
05-17-2022 12:48:32,C47656,614,"-22.99724","-43.35529",0
05-17-2022 12:48:32,C47692,862,"-22.9526","-43.35037",0
05-17-2022 12:48:32,C47824,692,"-23.00238","-43.36592",0
05-17-2022 12:48:32,C47843,862,"-22.99948","-43.36095",29
05-17-2022 12:48:32,C47872,390,"-22.92235","-43.36979",0
05-17-2022 12:48:32,C47967,2112,"-22.95265","-43.34948",0
05-17-2022 12:48:32,C47988,2114,"-22.95269","-43.34969",0
05-17-2022 12:48:32,C51552,371,"-22.88121","-43.27421",39
05-17-2022 12:48:32,C51557,371,"-22.88166","-43.29412",21
05-17-2022 12:48:32,C51606,371,"-22.90603","-43.1825",0
05-17-2022 12:48:32,D13153,756,"-22.91456","-43.68172",0
05-17-2022 12:48:32,D13306,801,"-22.87902","-43.46886",0
05-17-2022 12:48:32,D13344,745,"-22.88271","-43.34671",53
05-17-2022 12:48:32,D13376,936,"-22.90243","-43.56176",0
05-17-2022 12:48:32,D17174,770,"-22.88435","-43.55692",0
05-17-2022 12:48:32,D17176,770,"-22.9015","-43.55733",0
05-17-2022 12:48:32,D17176,771,"-22.9015","-43.55733",0
05-17-2022 12:48:32,D53668,397,"-22.88902","-43.52221",22
05-17-2022 12:48:32,D86121,864,"-22.88021","-43.47049",15
05-17-2022 12:48:32,D86133,838,"-22.95288","-43.60831",25
05-17-2022 12:48:32,D86328,838,"-22.9169","-43.56348",40
05-17-2022 12:48:33,A29092,711,"-22.84937","-43.34526",37
05-17-2022 12:48:33,A41103,108,"-22.90064","-43.20827",0
05-17-2022 12:48:33,A41227,309,"-22.95973","-43.20149",24
05-17-2022 12:48:33,A48021,202,"-22.92452","-43.19867",27
05-17-2022 12:48:33,A50070,805,"-23.01279","-43.31867",32
05-17-2022 12:48:33,A72012,412,"-22.942","-43.17809",33
05-17-2022 12:48:33,A72017,412,"-22.95242","-43.19615",40
05-17-2022 12:48:33,A72097,691,"-22.98084","-43.36534",20
05-17-2022 12:48:33,B10102,328,"-22.90676","-43.1955",39
05-17-2022 12:48:33,B10117,328,"-22.86456","-43.24814",0
05-17-2022 12:48:33,B11540,362,"-22.8411","-43.34947",6
05-17-2022 12:48:33,B11562,665,"-22.91247","-43.22184",0
05-17-2022 12:48:33,B11594,363,"-22.87848","-43.35823",32
05-17-2022 12:48:33,B11628,908,"-22.86416","-43.25657",41
05-17-2022 12:48:33,B25561,249,"-22.89765","-43.31267",0
05-17-2022 12:48:33,B27014,639,"-22.81197","-43.32928",29
05-17-2022 12:48:33,B27108,639,"-22.91289","-43.26625",31
05-17-2022 12:48:33,B27129,905,"-22.83416","-43.28136",41
05-17-2022 12:48:33,B27131,629,"-22.92159","-43.22929",52
05-17-2022 12:48:33,B27163,639,"-22.83883","-43.33332",5
05-17-2022 12:48:33,B27185,639,"-22.92247","-43.2331",20
05-17-2022 12:48:33,B31017,483,"-22.86095","-43.2558",22
05-17-2022 12:48:33,B32672,793,"-23.00199","-43.3656",0
05-17-2022 12:48:33,B32742,399,"-22.82015","-43.39597",9
05-17-2022 12:48:33,B32743,457,"-22.88517","-43.29883",4
05-17-2022 12:48:33,B44548,721,"-22.84187","-43.27555",0
05-17-2022 12:48:33,B44556,315,"-23.00614","-43.43497",49
05-17-2022 12:48:33,B51511,917,"-22.8669","-43.25573",3
05-17-2022 12:48:33,B51551,624,"-22.9005","-43.20876",0
05-17-2022 12:48:33,B58084,312,"-22.90197","-43.21756",37
05-17-2022 12:48:33,B58118,312,"-22.8522","-43.28085",0
05-17-2022 12:48:33,C27116,355,"-22.84509","-43.30152",44
05-17-2022 12:48:33,C30002,343,"-22.98669","-43.30672",0
05-17-2022 12:48:33,C30012,954,"-23.0218","-43.48237",0
05-17-2022 12:48:33,C30040,954,"-22.98927","-43.43652",33
05-17-2022 12:48:33,C30218,900,"-22.92152","-43.37036",7
05-17-2022 12:48:33,C30249,565,"-22.97939","-43.23026",35
05-17-2022 12:48:33,C30261,954,"-22.94812","-43.37219",0
05-17-2022 12:48:33,C30308,557,"-22.99728","-43.26289",60
05-17-2022 12:48:33,C30314,557,"-22.96969","-43.18626",0
05-17-2022 12:48:33,C30337,565,"-22.91599","-43.36143",0
05-17-2022 12:48:33,C30358,900,"-23.0001","-43.33675",46
05-17-2022 12:48:33,C44644,783,"-22.89005","-43.36129",32
05-17-2022 12:48:33,C47533,880,"-22.98382","-43.36604",19
05-17-2022 12:48:33,C47580,553,"-22.97561","-43.18742",0
05-17-2022 12:48:33,C47605,611,"-22.93168","-43.34433",57
05-17-2022 12:48:33,C47716,550,"-22.94161","-43.34148",0
05-17-2022 12:48:33,C47830,692,"-23.00168","-43.36782",57
05-17-2022 12:48:33,C47855,613,"-22.97656","-43.41599",0
05-17-2022 12:48:33,C47918,2114,"-22.95264","-43.3494",0
05-17-2022 12:48:33,C47984,2114,"-22.95273","-43.34963",0
05-17-2022 12:48:33,C51558,371,"-22.88448","-43.3173",0
05-17-2022 12:48:33,C51590,371,"-22.88751","-43.28391",0
05-17-2022 12:48:33,D13068,383,"-22.88288","-43.40893",0
05-17-2022 12:48:33,D13069,790,"-22.8816","-43.32526",0
05-17-2022 12:48:33,D13162,383,"-22.88618","-43.42401",0
05-17-2022 12:48:33,D13202,777,"-22.86961","-43.34103",0
05-17-2022 12:48:33,D13253,803,"-22.87899","-43.49131",0
05-17-2022 12:48:33,D13327,801,"-22.87926","-43.46885",0
05-17-2022 12:48:33,D86050,918,"-22.85007","-43.26535",0
05-17-2022 12:48:33,D86236,838,"-22.90207","-43.55872",5
05-17-2022 12:48:33,D86705,2334,"-22.98571","-43.56642",61
05-17-2022 12:48:33,D86712,2334,"-22.90137","-43.5546",40
05-17-2022 12:48:33,D86739,2338,"-23.01303","-43.29588",60
05-17-2022 12:48:33,D86782,2804,"-22.88219","-43.49645",5
05-17-2022 12:48:33,D86797,2338,"-22.90605","-43.56587",10
05-17-2022 12:48:33,D87753,2336,"-22.85517","-43.39798",62
05-17-2022 12:48:34,A29029,711,"-22.84642","-43.33944",12
05-17-2022 12:48:34,A29045,711,"-22.90493","-43.24415",0
05-17-2022 12:48:34,A29139,583,"-22.93465","-43.17533",22
05-17-2022 12:48:34,A41464,309,"-22.99364","-43.25595",42
05-17-2022 12:48:34,A48024,426,"-22.98481","-43.21707",3
05-17-2022 12:48:34,A63516,107,"-22.91023","-43.17181",0
05-17-2022 12:48:34,A63521,107,"-22.86788","-43.25857",0
05-17-2022 12:48:34,A63540,107,"-22.90429","-43.1921",0
05-17-2022 12:48:34,A71561,409,"-22.92457","-43.17251",34
05-17-2022 12:48:34,A71590,100,"-22.96998","-43.18774",0
05-17-2022 12:48:34,A71604,409,"-22.93135","-43.23429",0
05-17-2022 12:48:34,A71608,100,"-22.97287","-43.19065",22
05-17-2022 12:48:34,B25506,232,"-22.912","-43.27306",33
05-17-2022 12:48:34,B25597,606,"-22.911","-43.2197",30
05-17-2022 12:48:34,B27036,292,"-22.90929","-43.17169",0
05-17-2022 12:48:34,B27190,629,"-22.9162","-43.22891",40
05-17-2022 12:48:34,B31032,483,"-22.85692","-43.25232",11
05-17-2022 12:48:34,B32537,342,"-22.88234","-43.23761",45
05-17-2022 12:48:34,B32820,457,"-22.88698","-43.29982",0
05-17-2022 12:48:34,B44529,685,"-22.83205","-43.34596",0
05-17-2022 12:48:34,B44570,638,"-22.90023","-43.27752",25
05-17-2022 12:48:34,B44605,721,"-22.83985","-43.29942",0
05-17-2022 12:48:34,B44635,638,"-22.87098","-43.34194",19
05-17-2022 12:48:34,B44675,685,"-22.83332","-43.32887",0
05-17-2022 12:48:34,B51504,917,"-22.87943","-43.41454",34
05-17-2022 12:48:34,B51515,624,"-22.83974","-43.39874",26
05-17-2022 12:48:34,B51645,SV917,"-22.8747","-43.26603",24
05-17-2022 12:48:34,B58012,625,"-22.92319","-43.23443",24
05-17-2022 12:48:34,B58124,621,"-22.87637","-43.25682",29
05-17-2022 12:48:34,B58167,625,"-22.91879","-43.25177",10
05-17-2022 12:48:34,B63003,920,"-22.80447","-43.36312",0
05-17-2022 12:48:34,B71053,247,"-22.90232","-43.26505",0
05-17-2022 12:48:34,B71148,457,"-22.90153","-43.25129",57
05-17-2022 12:48:34,C12007,2335,"-22.99156","-43.65113",54
05-17-2022 12:48:34,C27030,774,"-22.84597","-43.32474",0
05-17-2022 12:48:34,C30016,565,"-22.93856","-43.34709",0
05-17-2022 12:48:34,C30107,557,"-22.95125","-43.34825",0
05-17-2022 12:48:34,C30164,550,"-22.97854","-43.22758",8
05-17-2022 12:48:34,C30183,565,"-22.91593","-43.36139",0
05-17-2022 12:48:34,C30190,565,"-22.96681","-43.35828",0
05-17-2022 12:48:34,C30212,557,"-22.95059","-43.34788",0
05-17-2022 12:48:34,C30264,900,"-22.95019","-43.34832",0
05-17-2022 12:48:34,C30305,550,"-22.95166","-43.34829",0
05-17-2022 12:48:34,C30350,343,"-23.00551","-43.31242",0
05-17-2022 12:48:34,C41344,460,"-22.94069","-43.2024",50
05-17-2022 12:48:34,C41388,553,"-22.98075","-43.22672",42
05-17-2022 12:48:34,C44554,721,"-22.852","-43.31204",0
05-17-2022 12:48:34,C47479,613,"-22.8788","-43.27216",0
05-17-2022 12:48:34,C47483,878,"-22.87986","-43.35777",0
05-17-2022 12:48:34,C47487,636,"-22.92317","-43.37371",0
05-17-2022 12:48:34,C47492,553,"-22.99991","-43.37376",63
05-17-2022 12:48:34,C47598,862,"-22.98859","-43.32418",27
05-17-2022 12:48:34,C47623,878,"-22.91551","-43.36116",0
05-17-2022 12:48:34,C47742,600,"-22.92235","-43.28345",23
05-17-2022 12:48:34,C47804,861,"-22.9731","-43.33543",0
05-17-2022 12:48:34,C47899,554,"-23.00704","-43.45837",23
05-17-2022 12:48:34,C47940,2114,"-22.93303","-43.3524",0
05-17-2022 12:48:34,C47986,2111,"-22.91181","-43.23404",6
05-17-2022 12:48:34,C51559,371,"-22.88246","-43.33592",39
05-17-2022 12:48:34,C51561,371,"-22.88749","-43.28605",6
05-17-2022 12:48:34,C51615,624,"-22.88613","-43.30809",0
05-17-2022 12:48:34,D13275,790,"-22.86275","-43.34444",32
05-17-2022 12:48:34,D13342,745,"-22.8819","-43.32976",0
05-17-2022 12:48:34,D13366,394,"-22.85278","-43.39201",41
05-17-2022 12:48:34,D13504,731,"-22.86773","-43.46498",37
05-17-2022 12:48:34,D53902,2310,"-22.88346","-43.4948",6
05-17-2022 12:48:34,D86078,864,"-22.88354","-43.4935",0
05-17-2022 12:48:34,D86090,918,"-22.87113","-43.41294",36
05-17-2022 12:48:34,D86148,835,"-22.94658","-43.56144",12
05-17-2022 12:48:34,D86192,838,"-22.96836","-43.62196",0
05-17-2022 12:48:34,D86337,864,"-22.89698","-43.53939",26
05-17-2022 12:48:34,D86408,866,"-22.90675","-43.56582",19
05-17-2022 12:48:34,D86710,2338,"-22.95517","-43.6087",25
05-17-2022 12:48:34,D86719,2334,"-22.92259","-43.56462",42
05-17-2022 12:48:34,D86741,2338,"-23.0011","-43.3686",0
05-17-2022 12:48:34,D86779,2803,"-22.94825","-43.57706",59
05-17-2022 12:48:35,A41052,460,"-22.9101","-43.22263",0
05-17-2022 12:48:35,A41104,309,"-22.9031","-43.18594",48
05-17-2022 12:48:35,A48040,415,"-22.94325","-43.1802",40
05-17-2022 12:48:35,A48176,415,"-22.92223","-43.17154",63
05-17-2022 12:48:35,A63504,107,"-22.90456","-43.19217",0
05-17-2022 12:48:35,A71544,409,"-22.91482","-43.18872",7
05-17-2022 12:48:35,A71555,409,"-22.91451","-43.20631",39
05-17-2022 12:48:35,A72122,117,"-22.94069","-43.19713",15
05-17-2022 12:48:35,B10031,913,"-22.87982","-43.27029",0
05-17-2022 12:48:35,B10053,634,"-22.86075","-43.24756",0
05-17-2022 12:48:35,B11538,650,"-22.89664","-43.26317",36
05-17-2022 12:48:35,B25534,232,"-22.91525","-43.22909",3
05-17-2022 12:48:35,B25554,249,"-22.91088","-43.23395",0
05-17-2022 12:48:35,B25574,606,"-22.92565","-43.23472",33
05-17-2022 12:48:35,B25602,249,"-22.90216","-43.28054",29
05-17-2022 12:48:35,B27031,629,"-22.90259","-43.2438",41
05-17-2022 12:48:35,B27037,629,"-22.833","-43.31879",0
05-17-2022 12:48:35,B27063,639,"-22.81114","-43.32987",0
